nom	site	bucket	detail
kow hoo	http://kowhoo.com.hk/	alive	200
matona	https://www.matona.at/en/	alive	200
ikuko	https://www.ikuko.co.jp/#collection?utm_source=GoodOnYou%20App&utm_medium=Referral	alive	200
jadu beauty	https://jadubeauty.com/	alive	200
liv bergen	https://en.livbergen.de/	alive	200
loren stewart	https://www.lorenstewart.com/	alive	200
le-go bekleidungswerke gmbh & co kg	http://www.le-gobw.de/	alive	200
ken shoe fashion	https://kenshoefashion.be/be-nl/home	alive	200
jilly designs	https://www.jillydesigns.com/	alive	200
guess	https://www.guess.com/	blocked	403
gussi	http://gussihair.com/	http-dead	423
luxxxxe	https://www.luxxxxe.com/	alive	200
krisa	https://www.krisastyle.com/	http-dead	404
lime crime	http://www.limecrime.com/	alive	200
lisa tibaldi	https://lisatibalditerramia.com/	alive	200
macron	https://www.macron.com/	alive	200
meridaskin	http://www.meridaskin.com/	alive	200
metisse	https://www.metisse.it/	alive	200
inmindseye	https://inmindseye.com.au/	alive	200
nala care	https://nalacare.com/	alive	200
ochnik	https://ochnik.com/	alive	200
leatherlly	https://leatherlly.com/	alive	200
liël clothing	https://www.lielclothing.com/	alive	200
insystemout	https://insystemout.com/	alive	200
maison catanzaro	https://maisoncatanzaro.com/	alive	200
katla	https://katla.com/?oid=229&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
montale	https://montaleparfums.com/en/	alive	200
inlight organic skincare	http://www.hugyourskin.com/	alive	200
laura vita	https://lauravita.com/	alive	200
liis	https://liisfragrances.com/	alive	200
lozza	https://www.lozzaocchiali.com/	tls-error	CERT_HAS_EXPIRED
jakke	https://jakke.co.uk/	alive	200
kjaer weis	https://kjaerweis.com/	alive	200
ilysm	https://ilysm.com/	tls-error	CERT_HAS_EXPIRED
maison breeze	https://www.maisonbreeze.com/	http-dead	404
manduka	https://eu.manduka.com/	alive	200
jacques lemans	https://www.jacques-lemans.com/	alive	200
jubel	https://www.jubel.nl/	alive	200
leaf people skin care	http://www.leafpeople.com/	blocked	403
hempmania	https://www.hempmania.com/	alive	200
lotus silver	https://lotus-watches.com/	blocked	429
lice queen	http://licequeenproducts.com/	alive	200
madness	https://www.madness-online.com/	alive	200
lovechild	https://www.lovechild1979.com/	alive	200
kyboe	http://www.kyboe.com/	dns-dead	no A/AAAA @1.1.1.1
live bearded	https://livebearded.com/	alive	200
leggings park	https://www.leggingspark.com/	dns-dead	no A/AAAA @1.1.1.1
khrisjoy	https://www.khrisjoy.com/	blocked	429
mame kurogouchi	https://www.mamekurogouchi.com/	alive	200
ndx / index	https://www.index.shop/	blocked	429
les tricots de léa	https://www.lestricotsdelea.com/	alive	200
kayrose	https://getkayrose.com/	alive	200
jensen	https://jensenwomen.dk/	alive	200
luxoptica	https://luxoptica.ua/	alive	200
livy	https://int.li-vy.com/	alive	200
monni	https://desizomonni.com/	blocked	403
k-3	https://k-3.com/	alive	200
ivan troy	https://ivantroy.com/	alive	200
motivi	https://www.motivi.com/	alive	200
leo lin	https://leolinofficial.com.au/	alive	200
kyraani	http://kyraani.com/	alive	200
jean perret	http://www.jeanperret.ch/	alive	200
mac jeans	https://www.mac-jeans.com/	alive	200
inti knitwear	https://www.intiknitwear.com/	alive	200
jetset	https://jetset.ch/	blocked	429
john hardy	https://www.johnhardy.com/	alive	200
mister zimi	https://misterzimi.com/	alive	200
munich	https://www.munichsports.com/es/	alive	200
lamik beauty	https://lamikbeauty.com/	alive	200
mami.x	https://mamix.nl/	tls-error	DEPTH_ZERO_SELF_SIGNED_CERT
kasurekids	https://kasurekids.jp/?oid=396&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
matix	http://www.matixclothing.com/	alive	200
mywalit	https://www.mywalit.com/	alive	200
heralbony	https://store.heralbony.jp/collections/wear	blocked	429
hul le kes	https://hullekes.com/	alive	200
jw anderson	https://www.jwanderson.com/	blocked	429
momoni	https://www.momoni.it/	alive	200
mandarina duck	https://www.mandarinaduck.com/	blocked	429
magnethik	https://magnethik.com/	alive	200
gosha rubchinskiy	http://gosharubchinskiy.com/	blocked	429
kujten	https://en.kujten.com/	alive	200
jet	https://www.jetonline.co.za/	alive	200
kangol	https://www.kangol.com/	alive	200
lenox and sixteenth	https://lenoxandsixteenth.com/	alive	200
ned dutch fashion design	https://www.nedinternational.nl/	timeout	
mojave desert skin shield	https://mojavedesertskinshield.com/	alive	200
keep	https://www.keepout.com.tr/	alive	200
j brand	https://www.jbrandjeans.com/	alive	200
holden	https://holdenouterwear.com/	alive	200
mussofi	https://mussofi.com/	alive	200
luca	https://www.lucajackets.com/	alive	200
marcmarcs	https://www.marcmarcs.com/	alive	200
les deux	https://lesdeux.com/	alive	200
icke berlin	https://www.icke-berlin.de/	alive	200
klo organic beauty	https://klobeauty.com/	alive	200
loulou lollipop	https://louloulollipop.com/	alive	200
macy's backstage	https://www.macysbackstage.com/	alive	200
little farmyard	http://www.littlefarmyard.etsy.com/	blocked	403
monsoon	https://uk.monsoon.co.uk/	alive	200
optimist	https://optimist.ge/	alive	200
meinekette	https://www.meinekette.com/	tls-error	CERT_HAS_EXPIRED
kalenji	https://www.kalenji.fr/	alive	200
lousy livin underwear	https://www.lousylivin.com/	alive	200
ksubi	https://www.ksubi.com/eu	dns-dead	no A/AAAA @1.1.1.1
marc-antoine barrois	https://marcantoinebarrois.com/	alive	200
lana baby	https://www.lana-organic.de/	alive	200
olympia	https://www.olympia.de/	alive	200
miracle oil	http://www.hempseedbodycare.com/	alive	200
majorica	http://www.majorica.com/es	blocked	429
neococo	https://neococo.com/?oid=230&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
isla in bloom	https://www.islainbloom.com.au/	alive	200
nordblanc	https://www.nordblanc-obchod.cz/en/	tls-error	DEPTH_ZERO_SELF_SIGNED_CERT
mediceuticals	https://mediceuticalsusa.com/	alive	200
la martina shoes	https://www.lamartina.com/	blocked	429
markaware	https://markaware.jp/	alive	200
laidback london	https://www.laidbacklondon.com/	alive	200
la boucle	https://laboucle.com/	alive	200
nuez acres	https://nuezacres.ca/	alive	200
matter outdoors	http://www.mattercompany.com/	alive	200
muse apothecary	http://musebath.com/	alive	200
nicola santarelli	https://www.nicolasantarelli1915.com/	alive	200
mae & george home fragrances	https://maegeorgehomefragrances.com/	alive	200
outland	https://www.outland-wear.fr/	net-error	ECONNREFUSED
kailas	https://kailasgear.com/	alive	200
kapdaa	https://kapdaa.com/	alive	200
ivi ryo corporation	http://www.ivi.com.ph/	alive	200
mikii	http://mikiiskin.com/	alive	200
kaos	https://www.itskaos.com/	alive	200
macson	https://www.macson.es/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
luxiny  luxurious bath & body	http://www.luxiny.com/	alive	200
maiyo	https://maiyo.co.uk/	alive	200
lemaire	https://eu.lemaire.fr/	dns-dead	no A/AAAA @1.1.1.1
nfuse	https://nfusemagnesium.com/	alive	200
marjana von berlepsch	https://www.marjanavonberlepsch.com/	alive	200
mibo	http://www.abarcasmenorquinas.com/	alive	200
krojay	https://krojay.com/	tls-error	CERT_HAS_EXPIRED
levetem	http://levetem.com/	blocked	429
lascana	https://www.lascana.de/	server-error	502
morton mac	https://mortonmac.com.au/	alive	200
nove	https://www.nove.store/	alive	200
panos emporio	https://www.panos.com/	alive	200
la petite mort	https://la-pm.com/	alive	200
hattric	https://www.hattric.de/	alive	200
maylyn & co.	http://www.maylynandco.com/	alive	200
juli dans jewels	https://julidansjewels.nl/	alive	200
ilc	https://www.ilc-shoes.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
limit	https://www.limitwatches.co.uk/	alive	200
meindl	https://www.meindl-fashions.de/	alive	200
lares	https://calzadoslares.com/	alive	200
lost property of london	http://lostpropertyoflondon.com/	alive	200
katkim	https://katkimfinejewelry.com/	alive	200
oeuf	https://oeufnyc.com/	alive	200
lindbergh	https://www.lindberghfashion.com/sv-se	alive	200
josephine & co amsterdam	https://www.josephineco.com/	alive	200
maui jim	https://www.mauijim.com/	alive	200
luxe & nature™	https://www.luxeandnature.us/	alive	200
lancerto	https://www.lancerto.com/	alive	200
leaf fine jewelry	https://www.leaf-schmuck.de/	alive	200
melin	https://melin.com/	alive	200
mido	http://www.mido.ch/	alive	200
loup charmant	https://loupcharmant.com/	alive	200
marco masi	https://marcomasi.it/	alive	200
minus	https://en.minus.dk/	blocked	429
nobodinoz	https://www.nobodinoz.com/en/new.html#page=1?utm_source=GoodOnYou%20App&utm_medium=Referral	alive	200
long john	https://long-john.nl/	alive	200
mcgregor	https://nl.mcgregornewyork.com/	alive	200
mr. b's soulful tees	https://www.mrbssoulfultees.co.uk/	alive	200
ira fahrenheit	https://www.irafahrenheit.com/	timeout	
hoopers	http://www.hoopersstores.com/	alive	200
mightly	https://www.mightly.com/?oid=301&affid=&source_id=GoY-rating&sub1=brandpage	alive	200
ln pro	https://ln-pro.com/	alive	200
lakeyo	https://lakeyo.com/	alive	200
mystic moods	https://www.mysticmoods.co.uk/	alive	200
lab pal zileri	https://www.labpalzileri.com/	alive	200
mini a ture	https://miniature.com/	alive	200
masai	https://www.masai.net/	alive	200
have a look	https://www.havealookshop.de/	alive	200
karine augis	https://karineaugis.com/	alive	200
lavigne natural skincare	http://www.lavignenaturals.com/	alive	200
kaenon polarized	https://kaenon.com/	alive	200
little david	https://www.littledavid.be/	alive	200
klitmøller collective	https://www.klitmollercollective.dk/	alive	200
parfümerie becker	https://parfuemerie-becker.de/	alive	200
pink house mustique	https://www.pinkhousemustique.com/	alive	200
po-zu	https://po-zu.com/	alive	200
maison francis kurkdjian	https://www.franciskurkdjian.com/	blocked	403
katy perry	https://www.katyperrycollections.com/	alive	200
lititz watch technicum	http://www.lititzwatchtechnicum.org/	http-dead	404
nocturne	https://shopnocturne.com/	tls-error	CERT_HAS_EXPIRED
ngm	http://www.ngm-mobile.com/	server-error	526
marsèll	https://www.marsell.it/	alive	200
lancy	http://www.lancygroup.com/	timeout	
mine line	http://www.mine-line.com/	alive	200
horus x	https://horus-x.com/	alive	200
just sports	https://www.shopjustsports.com/	alive	200
natics	https://naticscare.com/	http-dead	402
groisil and co.	https://www.groisilandco.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
jose real	https://joserealshoes.com/	alive	200
nour hammour	https://nour-hammour.com/	alive	200
lucky clown	https://luckyclownco.com/	tls-error	CERT_HAS_EXPIRED
lamel	https://lamelcosmetics.com/	alive	200
mephisto	https://mephistousa.com/	alive	200
miss chase a+	https://chasehaul.com/collections/miss-chase-aplus	http-dead	404
i.code	https://www.ikks.com/en/i.code/	alive	200
local heroes	https://localheroesstore.com/en/	http-dead	404
nui organics	https://nuiorganics.com/?oid=253&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
hale and hush	https://www.haleandhush.com/	alive	200
marionnaud	https://www.marionnaud.fr/	alive	200
nisha manufacturing	https://www.nishamanufacturing.com/	alive	200
l’intervalle	https://lintervalle.eu/	tls-error	CERT_HAS_EXPIRED
lola ramona	https://www.lolaramona.com/	alive	200
modallica	https://www.modallica.com/	alive	200
maripé	https://www.maripe.com/	alive	200
morton essentials	http://www.mortonessentials.com/	alive	200
labucq	https://labucq.com/	alive	200
krass optik	https://www.krass-optik.com/	alive	200
nué studio	https://www.nue-studio.com/	alive	200
lolaliza	https://www.lolaliza.com/	alive	200
leisure lab	https://theleisurelab.com/	alive	200
pure intox	http://pureintox.com/	alive	200
jusglitty	http://jusglitty.jp/	alive	200
mimi a la mode hollywood	https://mimi-a-la-mode-2.myshopify.com/	http-dead	402
ln|knits	https://www.lnknits.com/	alive	200
mumutane	https://mumutane.myshopify.com/	alive	200
jeroboam paris	https://jeroboamparis.com/	alive	200
limited sports	https://www.limited-sports.com/	blocked	429
lloyd men's belts	https://www.lloyd-belts.de/	alive	200
kronstadt	https://www.kronstadt.dk/	alive	200
keefirivunts	https://keefirivunts.ee/	alive	200
matcha paris	https://en.matchaparis.com/	http-dead	404
knwls	https://knwls.com/	alive	200
lavard	https://www.lavard.pl/	alive	200
henry rose	https://henryrose.com/	alive	200
mámbino organics	http://www.mambinoorganics.com/	alive	200
lulu copenhagen	https://www.lulucopenhagen.com/	alive	200
jeuneora	http://jeuneora.com/	alive	200
laboratoire uspalla	https://laboratoire-uspalla.fr/	alive	200
monsoon blooms	https://www.monsoonblooms.com/	alive	200
noani	https://noanifashion.de/	alive	200
minuit sur terre	https://minuitsurterre.com/	alive	200
lei wai beauty	http://www.hileiwai.com/	alive	200
les vides anges perfumes	https://www.videsanges.com/	alive	200
nin & laur	https://www.ninlaur.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
jeanswest	https://www.jeanswest.co.nz/	alive	200
m_	https://www.moussy.ne.jp/m_/	http-dead	404
label noir	https://www.labelnoirdesign.com/en/about	alive	200
mania jeans	https://maniajeans.com/	alive	200
kings of indigo	https://www.kingsofindigo.com/	alive	200
laperle beauty	https://shop-laurettelaperle.com/	alive	200
locaite labs	https://www.locaitelabs.com/	alive	200
megane drug	https://www.meganedrug.com/	alive	200
izayla	https://www.izayla.us/	alive	200
jabeenz	https://jabeenz.co.uk/	alive	200
nicki minaj fragrances	https://nickiminajfragrance.com/	alive	200
kitikate	https://www.kitikate.eu/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
maison michel	https://www.michel-paris.com/	alive	200
pennyblack	https://pennyblack.com/	alive	200
paris perfume company	http://www.parisperfumecompany.com/	alive	200
le club original	https://www.lecluboriginal.com/	alive	200
lenose	https://lenose.com/	alive	200
les girls les boys	https://www.lesgirlslesboys.com/	http-dead	404
laura bellariva	https://shop.laurabellariva.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
nike vision	https://www.nikevision.com/	alive	200
karin rom	https://karinrom.com/	alive	200
le silo bleu	http://lesilobleu.com/	alive	200
maximo	https://www.maximo-strickmoden.de/	alive	200
laurence delvallez	https://www.laurencedelvallez.be/	alive	200
magnet america	https://magnetamerica.com/	alive	200
nonnative	https://nonnative.com/	dns-dead	no A/AAAA @1.1.1.1
lfdl	https://www.lfdl.it/en/	alive	200
leyt	https://leytworld.com/	alive	200
helen kaminski	https://www.helenkaminski.com/	alive	200
liv metta	https://www.livmetta.com/	alive	200
pieszak	https://www.pieszakdenmark.com/	alive	200
neonail	https://www.neonail.pl/	alive	200
mama benz	https://mamabenz.com/	blocked	403
lorna murray	https://lornamurray.com.au/	alive	200
matthew bruch	https://matthewbruch.com/	alive	200
kdlr beauty labs	https://shop.kdlrbeautylabs.com/	alive	200
miriam tirinzoni	http://www.miriamtirinzoni.it/	alive	200
libertydoll	https://sfw-official.jp/	dns-dead	no A/AAAA @1.1.1.1
montbell	https://www.montbell.jp/	alive	200
mancera	https://manceraparfums.us/	alive	200
miik	https://www.miik.ca/	alive	200
luisa spagnoli	https://www.luisaspagnoli.com/	alive	200
ōshadi	http://oshadi.in/	alive	200
martan	https://www.martan-official.com/	alive	200
perky peach	https://perkypeach.com/	alive	200
lapuan kankurit	https://www.lapuankankurit.fi/	alive	200
paule ka	https://pauleka.com/eu/	http-dead	404
mister tee	https://www.urban-classics.net/	blocked	401
la feny	https://www.lafeny.at/	alive	200
matsuzakaya nagoya	https://www.matsuzakaya.co.jp/nagoya/	alive	200
icepeak	https://www.icepeak.fi/	alive	200
kat the label	https://www.katthelabel.com/	alive	200
mayamiko	https://www.mayamiko.com/	alive	200
martin asbjørn	https://www.martinasbjorn.com/	alive	200
james lock & co. ltd	https://www.lockhatters.co.uk/	alive	200
pippa small	https://www.pippasmall.com/	alive	200
mirth	https://mirthcaftans.com/	alive	200
meliora cleaning products	https://meliorameansbetter.com/?gad_source=1	alive	200
laurence tavernier	https://www.laurencetavernier.fr/	alive	200
mango	https://www.mango.com/	alive	200
lissac	https://www.lissac.fr/	alive	200
magenta threads	https://magentathreads.com/	alive	200
la portegna	https://www.laportegna.com/	blocked	429
kessler	https://www.ottokessler.com/	alive	200
maska organics	http://www.maskaorganics.com/	alive	200
neosens	https://www.neosens.com/	alive	200
momotaro jeans	https://www.denimlabo.com/c/momotarojeans	blocked	403
lazamani	https://www.lazamani.nl/	alive	200
marshall columbia	https://marshallcolumbia.com/	alive	200
jo malone london	https://www.jomalone.com/	alive	200
ningbo shanshan co. ltd.	http://www.ssgf.net/	dns-dead	no A/AAAA @1.1.1.1
laboratoires longévité	https://www.thesimpleplan.co/	alive	200
kylie cosmetics	https://www.kyliecosmetics.com/	blocked	429
nicholas daley	http://www.nicholasdaley.net/	alive	200
leotude	https://leotude.com/	dns-dead	no A/AAAA @1.1.1.1
jamido	https://jamido.by/en/	http-dead	404
just the goods	http://justthegoods.net/	alive	200
noctu	https://www.noctu.co.uk/	alive	200
heidi soto designer	https://www.heidisotodesigner.com/	alive	200
penshoppe	https://www.penshoppe.com/	alive	200
mazine	https://mazine.de/	alive	200
kotofey	https://kotofey.ru/	alive	200
mina and the moon	https://www.minaandthemoon.com/	alive	200
orly international inc.	http://www.orlybeauty.com/	alive	200
master bunny edition	http://masterbunnyedition.net/	alive	200
pada works	https://www.padaworks.com/	alive	200
longhom®	http://www.organicsbuddy.com/	alive	200
matalan	https://www.matalan.co.uk/	alive	200
nitro	https://gear.nitro.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
nature's skin and body food	https://naturesskinandbody.com/	alive	200
ltb jeans	https://www.ltbjeans.com/	alive	200
matahari department store	https://www.matahari.com/	alive	200
ipsy	https://www.ipsy.com/	alive	200
naturana	https://www.naturana.com/	blocked	429
michalsky	http://www.michalsky.com/	http-dead	404
piccoliny	https://piccolinyshop.com/	alive	200
linné botanicals	https://linnebotanicals.com/	alive	200
isona linen	https://isonalinen.com/	alive	200
magiclinen	https://magiclinen.com/	alive	200
nowadays	https://www.nowadays.com/	alive	200
little legends	https://www.littlelegends.nl/	alive	200
jyano hair care	http://www.jyanohaircare.com/	alive	200
martha medeiros	http://www.marthamedeiroslabel.com/	http-dead	404
modern eternity	https://www.moderneternity.com/	alive	200
mitalee	http://www.ov-fs.com/	alive	200
pasquale bruni	https://www.pasqualebruni.com/	alive	200
larsson & jennings	https://www.larssonjennings.com/	alive	200
kashmiria fashion	https://www.kashmiriafashion.it/	alive	200
little mistress	https://www.little-mistress.co.uk/	alive	200
reef	https://www.reef.com/	alive	200
miracles & more	https://www.miraclesmore.com/	alive	200
princess goes hollywood	https://www.princess-goes-hollywood.com/	alive	200
leya.me	https://leya.me/	alive	200
marhen.j	https://en.marhenj.com/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
lonely kids club	https://www.lonelykidsclub.com/	alive	200
penhaligon's	http://www.penhaligons.com/	alive	200
morotai	https://morotai.de/	blocked	429
naiwbe natural as i wanna be	https://naiwbe.com/	alive	200
legendary whitetails	https://www.deergear.com/	tls-error	CERT_HAS_EXPIRED
konplott	https://www.konplott.com/	alive	200
pierre robert	https://pierrerobert.no/	alive	200
old bull lee	http://www.oldbullshorts.com/	alive	200
michele & hoven	https://www.micheleandhoven.com/	alive	200
live unlimited london	https://www.liveunlimitedlondon.com/	alive	200
lando studio	https://landostudio.com/	alive	200
milano	https://milano.com/	blocked	429
nu.	https://nu-inc.co.jp/	alive	200
konges sløjd	https://kongessloejd.com/	alive	200
jns	https://jnsonline.ru/	net-error	redirect count exceeded
lynnsophie	https://www.lynnsophie.com/	blocked	403
milk makeup	https://www.milkmakeup.com/	alive	200
mr. big & tall	https://www.mrbigandtall.ca/	alive	200
jude stuecker	https://www.judestuecker.com/	alive	200
payless shoesource	https://www.payless.com/	alive	200
naked & famous denim	https://www.nakedandfamousdenim.com/	alive	200
jane	https://www.janeatelier.com/	alive	200
minori	http://www.minoribeauty.com/	alive	200
kzeniya	https://www.kzeniya.com/	alive	200
kiko ouriversarias	https://www.ourivesariakiko.com/en/	alive	200
michelle marie boutique	https://michellemarieboutique.com/	alive	200
lapin house	https://www.lapinhouse.com/	alive	200
orovivo	https://www.orovivo.de/	alive	200
minnie rose	https://www.minnierose.com/	alive	200
pureseoul	https://pureseoul.co.uk/	alive	200
lamarque collection	https://www.lamarquecollection.com/	alive	200
love is art	http://www.loveisartkit.com/	alive	200
msgm	https://www.msgm.it/	alive	200
liz claiborne	https://www.jcpenney.com/	alive	200
lojas riachuelo	http://www.riachuelo.com.br/	alive	200
lolavie	http://www.lolavie.com/	alive	200
love2wait	https://www.love2wait.com/	alive	200
otero	https://oteromenswear.com/	alive	200
juva haircare	https://juvahaircare.com/	alive	200
meridian	https://www.meridiangrooming.com/	alive	200
rallier	https://rallier.com/	alive	200
masha apparel	https://www.mashaapparel.com/	http-dead	402
marinepool	https://www.marinepool.de/	alive	200
ozeta	https://www.ozeta.sk/	alive	200
mey	https://www.mey.com/	alive	200
pirin-tex	https://www.pirintex.com/	alive	200
lé buns	https://lebuns.com.au/	alive	200
leselles	https://www.leselles.be/	alive	200
morxiva	https://bouttye.com/en/3_morxiva-shoes	alive	200
lamborghini	https://www.lamborghini.it/	alive	200
mi. o milanoptics	https://www.milanoptics.it/	alive	200
mimar™	http://www.mimarskin.com/	alive	200
maria la rosa	https://www.marialarosa.it/en	alive	200
pavo couture	https://www.pavocouture.nl/	alive	200
organic zoo	https://organic-zoo.com/	alive	200
maison labiche	https://www.maisonlabiche.com/	alive	200
nest new york	https://www.nestnewyork.com/	alive	200
la stupenderia	https://www.lastupenderia.com/en/	alive	200
nobrand	https://www.nobrand.pt/	alive	200
mcoptic	https://www.mcoptic.ch/	alive	200
jil sander	https://www.jilsander.com/	alive	200
le chemiseur®	https://www.lechemiseur.fr/	alive	200
organic daisy	https://organicdaisy.ca/	http-dead	404
lolly's laundry	https://lollyslaundry.com/	alive	200
lionel the label	https://lionelthelabel.com.au/	http-dead	402
lou lingerie	https://www.lou-lingerie.fr/	net-error	ECONNREFUSED
lumiyoo	http://www.lumiyoo.com/	alive	200
kari kids	https://kari.com/	blocked	403
one compass beauty	http://www.onecompassbeauty.com/	alive	200
moss botanicals	http://www.mossbotanicals.com/	alive	200
polish me unbothered	https://polishmeunbothered.com/	alive	200
moonstar	https://www.moonstar.co.jp/	alive	200
menbur	https://www.menbur.com/	blocked	429
navy exchange	https://mynavyexchange.com/	timeout	
lollipops	https://www.lollipops.fr/	alive	200
lords of harlech	https://lordsofharlech.com/	alive	200
pave	https://pave.com.tr/	alive	200
lua skincare	https://luaskincare.com/	alive	200
n+ (nitori)	https://www.nplus-netshop.jp/	alive	200
love who you are	http://bellebeauty.com/	alive	200
lamarque	https://www.lamarquecollection.com/	alive	200
kylie minogue parfums	https://kylieminogueparfums.com/?country=US	alive	200
l'afshar	https://www.lafshar.com/	alive	200
luca vanucci	https://lucavanucci.co.uk/	alive	200
nanso	https://nanso.com/	alive	200
monoprix	https://www.monoprix.qa/	alive	200
roger dubuis	https://www.rogerdubuis.com/	alive	200
la martina	https://www.lamartina.com/	blocked	429
old south	https://www.oldsouthapparel.com/	alive	200
mae & ivy	https://www.maeandivy.com/	blocked	429
monday swimwear	https://mondayswimwear.com/	alive	200
matsuya	https://www.matsuya.com/	alive	200
mukzin	https://shop.mukzin.com/	alive	200
louis copeland and sons	https://www.louiscopeland.com/	blocked	429
maison tahité	https://maisontahite.com/	alive	200
mabli	https://www.mabli.co.uk/	alive	200
our legacy	https://www.ourlegacy.se/	alive	200
mountain research	https://mountainresearch.jp/	alive	200
oodji	http://www.oodji.com/	alive	200
patavinity	http://www.patavinity.com/	timeout	
rg	https://rgtheshop.com/	alive	200
lola jeans	http://www.lola-jeans.com/	alive	200
louembrace	https://louembrace.com/	alive	200
monsieur brunold	https://www.monsieurbrunold.com/	alive	200
magic flying boots	https://www.magicflyingboots.co.uk/	alive	200
ministry of supply	https://www.ministryofsupply.com/	alive	200
kultajousi	https://www.kultajousi.fi/fi/	alive	200
repetto	https://www.repetto.fr/	alive	200
nadira bag	https://nadirabag.com/	alive	200
kalaika	https://www.kalaika.berlin/	alive	200
leonhard heyden	https://www.leonhard-heyden.com/	alive	200
nodaleto	https://www.nodaleto.com/	alive	200
old navy	https://oldnavy.gap.com/	alive	200
kokolu	https://kokolu.eco/	blocked	429
petrodvorets watch factory	http://www.raketa.com/	alive	200
paloma wool	https://palomawool.com/eu_en/	alive	200
offbeat sweetie	https://offbeatsweetie.com/	alive	200
opera campi	https://www.operacampi.com/?oid=68&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
pampora leather	https://www.pamporaleather.com/	http-dead	402
osier	http://www.osier.com/	alive	200
liilu	https://www.liilu.de/	http-dead	402
milliana	https://www.millianna.com/	alive	200
mela vastra	https://melavastra.com/	alive	200
mustang	https://www.mustang-jeans.com/	alive	200
och!	https://www.ochstore.pl/en/	server-error	500
rituel de fille	http://www.ritueldefille.com/	alive	200
lyndsey clark boutique	http://www.lyndseyclarkboutique.co.uk/	alive	200
my sheen skin	https://mysheenskin.com/	alive	200
petrifun store	https://www.petrifun.fi/	alive	200
neca 7	https://www.neca7.co.il/	server-error	526
naim josefi	https://www.naimjosefi.com/	alive	200
nué notes	https://www.nuenotes.com/	alive	200
sallie sahne	https://www.sallie-sahne.de/en/official-website.html	http-dead	404
minimum fashion	https://minimumfashion.nl/collections/minimum-sale?page=10%3Futm_source%3DGoodOnYou+App	http-dead	404
mi bolsa	https://mibolsalondon.com/	alive	200
ravescoutr	https://ravescoutr.com/	alive	200
md glam	http://www.mdglam.com/	alive	200
kaene	https://kaene.jp/pages/kaene	blocked	429
nightshift wax company	http://nightshiftwaxcompany.com/	alive	200
pilgrim clothing	https://www.pilgrimclothing.com.au/	alive	200
living kitzbühel	https://www.livingkitzbuehelshop.de/	net-error	ECONNREFUSED
masumi headwear	https://www.masumiheadwear.com/	alive	200
oak & acorn	https://shop-oakacorn.com/	alive	200
pura botanicals inc.	http://www.purabotanicals.ca/	alive	200
recolution	http://www.recolution.de/	alive	200
mikaine	https://en.mikaine.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
live tinted	http://livetinted.com/	alive	200
lily	https://www.lily-collection.com/	blocked	429
pharmadrops	https://pharmadrops.dk/	alive	200
lotte department store	http://store.lotteshopping.com/	timeout	
rocio canvas	https://www.rociocanvas.com.br/	blocked	403
norman hartnell ltd	http://www.normanhartnell.com/	alive	200
jaded london	https://jadedldn.com/	blocked	429
morrocco method int'l	https://www.morroccomethod.com/	net-error	redirect count exceeded
licia florio	https://www.liciaflorio.com/	alive	200
marina volpe	https://marinavolpe.com/	dns-dead	no A/AAAA @1.1.1.1
o boticário	https://www.boticario.com/	alive	200
my brand	https://www.my-brand.com/	alive	200
onia	https://onia.com/	alive	200
mks eco hair care	http://www.mkseco.com/	alive	200
lunescape	https://lunescape.com/	alive	200
nails frs	https://nailsfrs.fr/	alive	200
mastoor	https://mastoor.co/	alive	200
mart visser	https://www.martvisser.nl/	alive	200
margon metamorfosi	https://metamorfosimilano.com/	alive	200
noda	https://www.noda4you.com/	tls-error	UNABLE_TO_GET_ISSUER_CERT_LOCALLY
matières fécales	https://www.matieresfecales.com/	blocked	429
lucardi	https://www.lucardi.nl/	alive	200
le gramme	https://legramme.com/?lang=en%3Futm_source%3DGoodOnYou+App	alive	200
lilly pulitzer	https://www.lillypulitzer.com/	alive	200
nisolo	https://projectboundincdbanisolo.pxf.io/L0gV7V	alive	200
nubyen	https://nubyen.com/	alive	200
sem per lei	https://semperlei.com/	alive	200
notch	https://tokyodesignchannel.com/c/notch	alive	200
maurizio baldassari	https://mauriziobaldassari.com/en	alive	200
mondraghi	https://www.mondraghi.com/	alive	200
orbasics	https://orbasics.com/?_ef_transaction_id=&oid=379&affid=1	alive	200
one kind clothing	https://wearonekind.com/	http-dead	402
nikben	https://www.nikben.com/	alive	200
