nom	site	bucket	detail
benfica official store	https://www.slbenfica.pt/	alive	200
alix nyc	https://alixnyc.com/	alive	200
ashya	https://ashya.co/	alive	200
beauty favours	https://www.beautyfavours.com/	alive	200
beate heymann street couture	https://www.beate-heymann.de/	alive	200
beard care club	http://www.beardcareclub.com/	alive	200
beeren ondergoed	https://www.beerenondergoed.nl/	alive	200
baltayan	http://www.baltayan.fr/fr/	alive	200
aki choklat studio	http://www.akichoklat.com/	http-dead	404
benibeca	http://www.benibeca.com/	alive	200
alexandre birman	https://alexandrebirman.com/	alive	200
ayten gasson	https://www.aytengasson.com/	alive	200
bella starr	https://www.bellastarr.com/	alive	200
bergstein	https://www.bergsteinfootwear.com/	alive	200
bask in the sun	https://www.baskinthesun.fr/	alive	200
aster skincare	https://www.asterskincare.com/	alive	200
bearpaw	https://www.bearpaw.com/	alive	200
alghabra parfums	https://alghabra-parfums.com/	alive	200
alemais	https://alemais.com/	alive	200
alexander mcqueen	https://www.alexandermcqueen.com/	alive	200
bed|stü	https://www.bedstu.com/	alive	200
bl glowskin	http://blglowskin.com/	alive	200
bannedla	https://ruinmylife.la/	http-dead	402
barre	https://barrestudio.ca/	alive	200
back number	https://right-on.co.jp/brand-shop/back-number?g=Womens%3Futm_source%3DGoodOnYou+App	blocked	503
baby phat	https://babyphat.com/	alive	200
beton ciré	https://betonxcire.com/	alive	200
becker + flöge	https://www.becker-floege.de/	alive	200
atasay	https://www.atasay.com/	alive	200
bexley	https://www.bexley.fr/	alive	200
bcakes llc	http://www.bcakesllc.com/	alive	200
aligne	https://aligne.co/	alive	200
beckett simonon	https://www.beckettsimonon.com/	alive	200
beldona	https://www.beldona.com/	alive	200
bald glamour	https://baldglamour.com/	alive	200
alexandra mor	https://www.alexandramor.com/	alive	200
becci boo's custom shoes	https://beccibooscustomshoes.com/	alive	200
bernie mev new york	https://www.berniemev.eu/	alive	200
alinari-firenze	https://www.alinarifirenze.com/	alive	200
bleusalt	https://bleusalt.com/	alive	200
bakari	https://www.bakari.es/en/	alive	200
barocco tribal	https://www.baroccotribal.com/	alive	200
akyn	https://www.akyn.com/?oid=364&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bergans	https://www.bergans.com/en/	alive	200
atmos pink	https://www.atmos-pink.com/	alive	200
baldinini	https://www.baldinini-shop.com/	alive	200
babe original	https://babeoriginal.com/	alive	200
beliza	https://www.beliza.fr/	alive	200
acelera cycling couture	https://acelera.cc/	alive	200
baume essentials	https://baumeessentials.com/	alive	200
beams	https://www.beams.co.jp/	alive	200
bhima jewellers	https://www.bhima.in/	dns-dead	no A/AAAA @1.1.1.1
bbp	http://bbpbx.shop-pro.jp/	http-dead	404
bambu earth	https://bambuearth.com/	alive	200
athleta	https://www.athleta.com/	alive	200
barça - fc barcelona	https://store.fcbarcelona.com/collections/clothing	alive	200
atuko	https://www.atukostudio.com/	net-error	UND_ERR_CONNECT_TIMEOUT
beijing fashion holdings	https://www.bfhc.com.cn/	alive	200
bennimarceau	https://bennimarceau.com/	alive	200
bikkembergs	https://www.bikkembergs.com/	alive	200
blundstone australia pty ltd	https://www.blundstone.com.au/	alive	200
been london	https://been.london/	alive	200
bibi lou	https://www.bibilou.es/	alive	200
alcina	https://www.alcina.de/	alive	200
bāeo	http://www.baeo.com/	alive	200
artuyt	https://artuyt.com/	alive	200
alexandria professional	http://www.alexandriaprofessional.com/	alive	200
agarthi	https://aquacosmetics.com/marchi/agarthi/	alive	200
bhcrafts	https://bhcrafts.org/	alive	200
beaumont	https://www.beaumont.eu/	alive	200
billini	https://www.billini.com/	alive	200
beaverbrooks	https://www.beaverbrooks.co.uk/	alive	200
belchou's	https://www.belchous.com/	alive	200
beau ties	https://www.beautiesltd.com/	alive	200
audimas  ab	https://www.audimas.lt/	alive	200
bellanblue	https://www.bellanblue.com/	alive	200
alex mill	https://www.alexmill.com/	alive	200
bensimon	https://www.bensimon.com/	alive	200
aurlex tees	https://www.aurlextees.com/	http-dead	423
belwest	https://belwest.ru/	alive	200
better & better	http://www.betterandbetter.com/	alive	200
baukjen	https://www.baukjen.com/?oid=29&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bohemian mama	https://www.bohemianmama.com/?_vsrefdom=adwords%3Futm_source%3DGoodOnYou+App	http-dead	404
biologist-mood	https://biologist-mood.fr/	alive	200
ader error	https://adererror.com/	alive	200
alida pure	http://www.alidapurebodycare.com/	alive	200
beekeeper parade	https://beekeeperparade.com/	alive	200
billieblush	https://www.kidsaround.com/	alive	200
bario neal	https://bario-neal.com/?oid=214&affid=1&source_id=GoY-rating&sub1=brandpage	blocked	403
beecos	http://beecosbeauty.com/	alive	200
bishop botanicals	https://www.bishopbotanicals.com/	alive	200
bela beauty college	https://belabeautycollege.com/	alive	200
benlai	http://www.benlaishop.com/	alive	200
bee factor natural cosmetics	https://beefactor.gr/	alive	200
bella ballou	https://www.bellaballou.com/	alive	200
authentic	http://www.authentichemp.com/	alive	200
berkner	https://berkner.pl/en/	alive	200
better botanicals	http://www.betterbotanicals.com/	alive	200
bazargan global llp	https://www.bazarganglobal.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
ahirain	https://www.ahirain.com/	alive	200
aunu	http://aunubeauty.com/	alive	200
beulah	https://www.beulahlondon.com/	alive	200
black orchid denim	https://blackorchiddenim.com/	alive	200
bellabu bear	https://bellabubear.com/	alive	200
absorba	https://www.absorba.com/	net-error	UND_ERR_CONNECT_TIMEOUT
ball	https://www.balloriginal.com/	alive	200
beneunder	https://shop.beneunder.com/	alive	200
betsey johnson	https://betseyjohnson.com/	alive	200
bella freud	https://bellafreud.com/	alive	200
bjäste	https://www.bjaste.com/	alive	200
benyamin apoo	https://benyaminapoo.com/	alive	200
beyou geraldine alasio	https://www.beyou-geraldinealasio.com/	alive	200
bielenda group	https://bielenda.pl/	alive	200
aybi	https://www.aybi.com/	alive	200
avavav	https://avavav.com/	alive	200
be52®	https://www.be52.eu/	alive	200
big lots	https://www.biglots.com/	alive	200
beatrice .b	https://www.beatriceb.it/	net-error	ECONNRESET
bonprix	https://bonprix.com/	alive	200
berghen	https://www.berghen.com/	alive	200
bellamy gallery	https://bellamygallery.com/	alive	200
ascension swim	https://ascensionswim.com/	alive	200
bethany williams	http://www.bethany-williams.com/	alive	200
bickley + mitchell	https://bickleyandmitchell.com/	alive	200
barbara lebek	https://www.lebek.de/	alive	200
béis	https://beistravel.com/	alive	200
bella luna gowns	https://bellalunagowns.com/	alive	200
berdoues	https://berdoues.com/	alive	200
billabong	http://www.billabongbiz.com/	alive	200
beru kids	https://www.berukids.com/	alive	200
banila co.	https://www.banilaco.com/	alive	200
be in love	http://www.beinlove.com/	alive	200
bell & ross	https://www.bellross.com/	alive	200
banana republic	https://www.bananarepublic.eu/	alive	200
blenzo	https://www.blenzoshoes.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
beauty formulation ltd	https://www.beautyformulation.com/	alive	200
biofor campus	https://campus.biofor.hu/	alive	200
bj’s pjs	https://bjspjs.com.au/?oid=282&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
alchemy goods	https://www.alchemygoods.com/	alive	200
blonde no. 8	https://www.blondeno8.com/	alive	200
bates	https://www.batesfootwear.com/	alive	200
atelier rêve	https://www.atelierreve.biz/	alive	200
ben bridge jeweler	https://www.benbridge.com/	alive	200
berkemann	https://www.berkemann.com/	alive	200
bevinimodena	https://www.bevinimodena.it/	alive	200
aisle	https://periodaisle.com/	alive	200
beauty cluster barcelona	http://beautyclusterbarcelona.com/	alive	200
adrianna papell	https://www.adriannapapell.com/	alive	200
bidi badu	https://www.bidibadu.com/	alive	200
ahyun	http://www.ahyunskin.com/	alive	200
aldridges	https://www.englishmadebelts.co.uk/	alive	200
all about audrey	https://allaboutaudrey.co.uk/	alive	200
blukey	https://www.blukey.it/	alive	200
barnes made	https://www.barnesmade.com/	alive	200
blackmilk clothing	https://blackmilkclothing.com/	alive	200
biosar	https://biosarlabs.com/	alive	200
blazoer	http://www.blazoer.com/	alive	200
bite	https://bitestudios.com/	http-dead	402
bewooden	https://www.bewooden.de/	alive	200
boathouse	https://www.shoptheboathouse.com/	alive	200
berek	https://berek.com/	alive	200
aexae	https://www.aexae.com/	alive	200
bess	https://www.b-e-s-s.com/	alive	200
bibatown	http://www.bibatown.com/	alive	200
bad bear	https://www.badbear.com.tr/	blocked	403
alkemia perfumes	https://alkemiaperfumes.com/	alive	200
bench	https://www.bench.co.uk/	alive	200
bogs	https://www.bogsfootwear.com/	alive	200
batoner	https://www.batoner.com/	alive	200
black pepper clothing	https://www.blackpepper.com.au/	alive	200
blufin	http://www.blufin.it/#/en/	alive	200
bedat & co	http://www.bedat.com/	alive	200
betterme	https://store.betterme.world/	alive	200
bikinikloset	https://www.bikinikloset.com/	alive	200
ayond	http://www.ayond.us/	alive	200
agent p	https://www.agentpnyc.com/	alive	200
bask suncare	http://www.basksuncare.com/	alive	200
biodermal	https://www.biodermal.nl/	alive	200
beyonderway	https://beyonderway.com/	alive	200
befeni	https://www.befeni.com/	alive	200
berwich	http://www.berwich.com/	alive	200
algo bonito	https://algo-bonito.com/	alive	200
blood brother	https://www.blood-brother.com/	server-error	500
bella beauty	https://klarandco.com/	alive	200
bever	https://www.bever.nl/	alive	200
bisgaard	https://www.bisgaardshoes.com/	alive	200
beuteus®	http://www.beuteus.com/	alive	200
blossom	https://www.blossombeauty.com/	alive	200
baabuk	https://www.baabuk.com/	alive	200
barts	https://www.barts.eu/	alive	200
big w	https://www.bigw.com/	alive	200
avirex	https://www.avirex.com/	alive	200
bolongaro trevor	https://www.bolongarotrevor.com/	alive	200
bonnie doon	https://www.bonniedoon.com/	alive	200
bentalls	http://www.bentalls.co.uk/	alive	200
bastet noir	https://bastetnoir.myshopify.com/?oid=39&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bcbgmaxazria	https://bcbg.com/	alive	200
black iris	https://shopblackiris.com/	timeout	
bilboa	https://bilboa.com.au/	alive	200
bia bare it all	http://www.biaskin.com/	alive	200
bepon	https://www.bepon.sk/	blocked	403
bijou brigitte	https://www.bijou-brigitte.com/	alive	200
beauty creations	https://www.beautycreationscosmetics.com/	alive	200
blancpain	http://www.blancpain.ch/	alive	200
athletic cosmetic company llc	https://athleticcosmeticcompany.com/	alive	200
alice's lips	https://aliceslips.com/	alive	200
alanui	https://alanui.it/	alive	200
blake seven	https://www.blake-seven.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
bav tailor	https://bavtailor.com/	alive	200
big boy bamboo	https://bigboybamboo.com/	alive	200
back beat co.	https://backbeat.co/	tls-error	CERT_HAS_EXPIRED
aiifos	https://www.aiifos.com/	alive	200
bossini	https://www.bossini.com/	alive	200
bonobo jeans	https://www.bonoboplanet.com/	blocked	403
better rich	https://www.better-rich.com/	alive	200
be bare	https://naisture.com/pages/bebareus	alive	200
blåkläder	http://www.blaklader.com/	alive	200
bianca saunders	https://www.biancasaunders.com/	alive	200
bissú cosméticos	https://bissu.com/	alive	200
bimba y lola	https://www.bimbaylola.com/	alive	200
birdhichand ghanshyamdas	http://www.birdhichand.com/	alive	200
behno	https://behno.com/	alive	200
bocazia	https://bocazia.com/	alive	200
azmera skin care	http://www.azmera-skin.com/	alive	200
biorepublic skincare	http://biorepublic.com/	alive	200
alchemist	https://www.alchemist-fashion.com/	alive	200
bealls	https://www.beallsinc.com/	alive	200
baabushka	https://www.baabushka.com/	alive	200
brams paris	https://www.bramsparis.com/	alive	200
betts	https://www.betts.com.au/	alive	200
bottega veneta	https://www.bottegaveneta.com/	alive	200
beia	http://www.beiabeauty.com/	alive	200
bandgewoo	https://www.weibo.com/u/5542498022	alive	200
bluebuck	https://bluebuck.net/?oid=267&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
beautinow	https://www.beautinow.com/	blocked	403
bl'eau	http://www.bleaubeauty.com/	alive	200
biothera solutions	https://biotherasolutions.com/	alive	200
blackstone footwear	https://www.blackstonefootwear.com/	alive	200
alife and kickin	https://www.alifeandkickin.com/	alive	200
blom fashion	https://blomfashion.com/	alive	200
belnu	https://belnu.com/	alive	200
akiseo	https://akiseohats.com/	alive	200
black velvet circus	https://www.blackvelvetcircus.com/	alive	200
bellerose	https://www.bellerose.be/	alive	200
alegria b.	https://alegriab.com/	net-error	UND_ERR_CONNECT_TIMEOUT
brihans natural products	https://brihansnatural.com/	alive	200
baeblu	http://www.baeblu.com/	alive	200
alex m. lynch	https://www.alexmlynch.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
belly's candle co.	http://www.bellyscandleco.com/	alive	200
big bazaar - ffb	https://shop.bigbazaar.com/	net-error	ECONNRESET
blancheporte	https://www.blancheporte.fr/	alive	200
alberta ferretti	https://www.albertaferretti.com/	alive	200
affenzahn	https://www.affenzahn.com/	alive	200
big c	https://www.bigc.co.th/	blocked	403
beekind	https://www.gilchristsoames.com/collections/beekind.html	alive	200
bianca di	https://www.biancadi.com/	alive	200
bluemercury	https://www.bluemercury.com/	alive	200
bershka	https://www.bershka.com/	alive	200
bailey nelson	https://baileynelson.com/	alive	200
ahimsa	https://ahimsahaircare.com/?srsltid=AfmBOop7fVQpyOJx8VSQ3D9wImDHI2rYXtFa6JgyG0CZMpMWfXfibCqL	alive	200
beauty & youth united arrows	https://store.united-arrows.co.jp/brand/by/	blocked	403
blfd	https://blfdclothing.com/	http-dead	404
bindi	https://www.sust.nl/	alive	200
aidan mattox by adrianna papell	https://www.adriannapapell.com/	alive	200
boa basics	https://boabasics.com.au/	alive	200
bigotre	https://bigotre.com/#shop?utm_source=GoodOnYou%20App&utm_medium=Referral	alive	200
bogika	https://bogika.com.ua/	alive	200
blossom essentials	https://tryblossom.com/	alive	200
blackhead	https://www.blackheadshop.com/	alive	200
bel&bo	https://www.bel-bo.be/	alive	200
biotechbeauty	https://biotechbeautyus.com/	alive	200
bravado designs	https://www.bravadodesigns.com/	alive	200
autumn cashmere	https://www.autumncashmere.com/	blocked	403
bernardo	https://bernardofashions.com/	alive	200
aleem yusuf	https://aleemyusuf.com/	tls-error	ERR_SSL_WRONG_VERSION_NUMBER
binda italia	http://www.bindagroup.com/	alive	200
batistine	https://www.batistine.com/	alive	200
body soup for the soul	http://www.bodysoupforthesoul.com/	http-dead	404
balsais	https://balsais.com/	alive	200
beetles gel polish	https://www.beetlesgel.com/	alive	200
bhv	https://www.bhv.fr/	blocked	403
browtopia®️	https://minxandthemage.com/	alive	200
biosilk	https://biosilk.com/	tls-error	CERT_HAS_EXPIRED
bodyography	https://www.bodyography.com/	alive	200
blush	http://mattercompany.com/	alive	200
bloodknot & co	https://bloodknotandco.au/	alive	200
b futurist	https://bfuturist.com/	alive	200
aldola	http://www.aldola.com/	alive	200
bluemarble	https://bluemarbleparis.com/	alive	200
bomboogie	https://www.bomboogie.com/	alive	200
bee & alpaca	http://www.beeandalpaca.com/	alive	200
bonobo	https://bonobos.com/	http-dead	404
bloomings	https://www.bloomings.eu/	alive	200
benetton	http://www.benetton.com/	alive	200
boswellness	https://www.boswellness.com/	alive	200
alcaçuz	https://www.alcacuz.com.br/	alive	200
berry jane	https://berryjaneusa.com/	alive	200
aw.bridal	https://www.awbridal.com/	blocked	403
britt sisseck	https://brittsisseck.com/	alive	200
belle	https://www.belleintl.com/	dns-dead	no A/AAAA @1.1.1.1
bhava	https://bhavastudio.com/?oid=307&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
boden	https://eu.boden.com/	alive	200
bathen	https://bathenshop.com/	alive	200
black white beige	https://www.blackwhitebeige.com/	alive	200
algori	https://algoribrand.com/	alive	200
böhmer schuhe	https://www.boehmer-schuhe-ludwigsburg.de/	alive	200
bob's stores	https://www.bobstores.com/v	http-dead	404
basefield	https://www.basefield.de/	alive	200
bodymed formulations	https://www.bodymedproducts.com/pages/bodymed-formulations	alive	200
alain afflelou	https://www.afflelou.es/	alive	200
bellaire	http://bellaire.nl/	alive	200
bobux	https://www.bobux.eu/	net-error	UND_ERR_CONNECT_TIMEOUT
beth richards	https://www.bethrichards.com/	alive	200
barbour	https://www.barbour.com/	alive	200
boots opticians	https://www.bootsopticians.com/	alive	200
bonita	https://www.bonita.de/	alive	200
bhumi	https://bhumi.com.au/?oid=260&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bioworld	https://www.bioworldind.com/	alive	200
bella mari	http://www.naturesbrands.com/	alive	200
brandsseekers	https://brandsseekers.com/	alive	200
bulaggi the bag	https://www.bulaggi.com/	alive	200
bollé	http://www.bolle.com/	blocked	403
berlin skin	http://www.berlinskin.com/	alive	200
barrie	https://www.barrie.com/	alive	200
bosideng	https://www.bosidengfashion.com/	alive	200
blooh	https://www.blooh.co/	alive	200
bonne suits	https://bonnelife.com/	alive	200
bolso	https://www.bolsobags.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
black & brown	https://www.black-brown.com/	alive	200
balibaris	https://www.balibaris.com/	alive	200
biankina	https://biankina.com/	alive	200
bourrienne paris	https://www.bourrienne.com/	alive	200
bombón de algodón	https://www.bombondealgodon.com/	alive	200
alaska glacial essentials	http://www.alaskaglacialmud.com/	alive	200
billion dollar beauty	http://billiondollarbeauty.com/	alive	200
blackhorse lane ateliers	https://blackhorselane.com/	alive	200
bring	https://bring.org/	alive	200
berenice	https://www.berenice.net/	alive	200
booda organics	http://www.boodaorganics.com/	alive	200
by parra	https://www.byparra.us/	alive	200
berkelmans	https://www.berkelmans.nl/	net-error	UNABLE_TO_VERIFY_LEAF_SIGNATURE
billionaire	https://www.billionaire.com/uk/home	net-error	redirect count exceeded
alfonsi	https://www.alfonsimilano.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
bob	https://www.bobcompany.it/	alive	200
bram's fruit	https://bramsfruit.com/	alive	200
bon label	https://bonlabel.com.au/	alive	200
botana	https://botanabedding.com/	alive	200
be free by danielle fishel	https://befreebydaniellefishel.com/	alive	200
blijdesteijn	http://blijdesteijn.nl/	alive	200
aldo martins	https://www.aldomartins.com/	alive	200
bioderma	https://www.bioderma.jp/	alive	200
brenda zaro	https://www.brendazaro.com/	alive	200
beauty by earth	https://beautybyearth.com/	alive	200
bloomshell	https://bloomshell.co/	alive	200
bobbi brown	https://www.bobbibrown.com.cn/	alive	200
beverly hills md	http://beverlyhillsmd.com/	blocked	403
bondi sands	https://www.bondisands.co.uk/	alive	200
beyond pure	http://beyondpure.ca/	alive	200
beachlife	https://beachlife.com/en/	alive	200
bf moda fashion	https://bfmodafashion.com/	tls-error	ERR_SSL_WRONG_VERSION_NUMBER
björn borg footwear	https://www.bjornborg.com/	alive	200
briglia blu	https://www.briglia1949.com/	alive	200
brand black	https://brandblack.com/	http-dead	402
barone	https://www.baronefirenze.com/	alive	200
begley's	http://begleysbest.com/	alive	200
boho and bowie	https://bohoandbowie.com/	alive	200
bijoux cailloux	https://bijouxcailloux.fr/	alive	200
bocage	https://www.bocage.eu/	alive	200
black bananas	https://www.blackbananas.com/	alive	200
billie swim	https://www.billieswim.com/	alive	200
black fashion	https://www.blackfashionbrand.com/nl/	http-dead	404
birddogs	https://www.birddogs.com/	alive	200
borsalino	https://www.borsalino.com/	alive	200
bua organics	http://buaorganics.com/	alive	200
blush lotus	https://www.blushlotus.com/	alive	200
bronx native	https://bronxnativeshop.com/	alive	200
björn borg	https://bjornborg.com/	alive	200
basic apparel	https://basicapparel.com/	alive	200
bee good do good	http://www.vetiversolutions.org/	alive	200
borntostandout	https://borntostandout.com/pages/gate	alive	200
boneless	https://weibo.com/p/1006065537888483/home	alive	200
azrul ananda	https://www.happywednesday.id/	alive	200
beauty art world	https://bawcosmetics.com/	alive	200
bora bora	https://www.bora-bora.es/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
bruno banani	https://www.brunobanani.com/	alive	200
admire my skin	https://www.admiremyskin.com/	alive	200
blipers	http://www.blipers.it/	alive	200
bizz x siss	https://bizzxsiss.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
blackstone	https://www.blackstonefootwear.com/en/	alive	200
bloch	https://eu.blochworld.com/	alive	200
burberry	https://uk.burberry.com/	alive	200
buddica	https://www.buddica.com/	blocked	403
boho aromatic	http://www.bohoaromatic.com/	alive	200
bleue burnham	https://bleueburnham.com/	alive	200
biku design	https://www.bikudesigns.com/	alive	200
borneo paris	https://www.borneo-paris.com/?oid=362&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
akoiaswim	https://akoiaswim.com/	alive	200
booksy	https://booksy.com/	alive	200
before	https://beforecompany.com/	alive	200
bulldog natural skincare	http://www.bulldogskincare.com/	alive	200
baodao group	https://www.eyesmart.com.tw/	alive	200
billebeino	https://www.billebeino.com/	alive	200
boot barn	https://www.bootbarn.com/	alive	200
bolsa nova	https://www.bolsanovahandbags.com/	alive	200
botanicals unleashed	http://www.dancingdingo.com/	alive	200
boyish	https://www.boyish.com/	alive	200
browns of york	http://www.brownsyork.co.uk/	alive	200
blackstore	https://www.blackstore.fr/	blocked	403
blutsgeschwister	https://www.blutsgeschwister.de/	alive	200
cache cœur	https://www.cachecoeurlingerie.com/	alive	200
brinker & eliza	https://brinkerandeliza.com/	alive	200
blažek	https://www.blazek.cz/	alive	200
agazi	https://agazi.eu/?oid=361&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bayflow	https://www.bayflow.jp/	alive	200
busnel	https://www.busnel.com/	alive	200
blume	http://blume.com/	alive	200
bisous skateboards	https://bisousskateboards.com/	alive	200
bleuforêt	https://www.bleuforet.fr/	alive	200
byredo	https://www.byredo.com/	alive	200
betmar	https://www.betmarhats.com/	timeout	
booie beauty	https://booie.com/	alive	200
bitte kai rand	https://www.bittekairand.com/	alive	200
by walid	https://www.bywalid.co.uk/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
braun büffel	https://www.braun-bueffel.com/	alive	200
boohoo group	https://www.boohoo.com/	alive	200
bukuro	https://www.mybukuro.com/	alive	200
bait	https://baitme.jp/	alive	200
calliope by megan moroney	https://fragrancebymeganmoroney.com/	alive	200
blackbear apparel	https://blackbear.ink/shop	alive	200
bonpoint	https://www.bonpoint.com/	alive	200
bruno magli	https://www.brunomagli.com/	alive	200
baum und pferdgarten	https://www.baumundpferdgarten.com/	alive	200
boucheron	https://www.boucheron.com/	alive	200
b nosy	https://www.b-nosy.com/	alive	200
belluna	https://belluna.nl/	alive	200
bluespirit	https://www.bluespirit.com/	blocked	403
bohemian dream	https://bohemiandream.in/	alive	200
blanche cph	https://blanchecph.com/	alive	200
c.p. company	https://www.cpcompany.com/	blocked	403
bella vida santa barbara	http://www.bellavidasb.com/	alive	200
by pariah	https://bypariah.com/	alive	200
barton bangladesh	https://bartonbangladesh.com/	alive	200
blu & green	http://www.bluandgreen.com/	alive	200
botter	https://botter.world/	alive	200
bibico	https://www.bibico.co.uk/	alive	200
cape union mart	https://www.capeunionmart.co.za/	alive	200
accurist	https://www.accurist.co.uk/	alive	200
breeze	https://www.fo-kids.co.jp/shop/breeze/	alive	200
back to earth	https://backtoearthskin.com/en-ca	alive	200
bernstock speirs	https://bernstockspeirs.com/	alive	200
bonobos	https://bonobos.com/	http-dead	404
bluejeans and sunbeams	https://bluejeansandsunbeams.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
california naturals	http://thecalifornianaturals.com/	alive	200
belle & bloom	https://www.belleandbloom.com/	alive	200
berghaus	https://int.berghaus.com/	timeout	
balyy	https://www.fashion4wellness.com/balyy	alive	200
boyzz only	http://www.boyzzonly.com/	alive	200
boggi milano	https://www.boggi.com/	blocked	403
baume et mercier	https://www.baume-et-mercier.com/	alive	200
british knights	https://www.britishknights.com/	alive	200
cachicci	https://www.cachicci.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
bode	https://www.bodenewyork.com/	alive	200
breastflower	https://www.breastflower.com/	alive	200
biofor hungary	https://biofor.hu/	alive	200
carlijnq	https://carlijnq.nl/	http-dead	404
body b beautiful	http://www.bodybbeautiful.com/	alive	200
bearded coast	https://beardedcoast.com/	alive	200
beauty without cruelty	http://www.beautywithoutcruelty.com/	alive	200
bozena jankowska	https://www.bozenajankowska.com/	alive	200
botanical bliss natural skincare	https://botanicalblissskincare.com/	alive	200
boston	https://www.bostonwear.com/es/	alive	200
blundstone	https://www.blundstone.nl/	alive	200
bloomeffects	https://bloomeffects.com/	alive	200
blanknyc	https://www.blanknyc.com/	alive	200
british passport	https://britishpassport.it/en	http-dead	404
beach bunny	https://www.beachbunnyswimwear.com/	alive	200
bayo	http://www.bayo.com.ph/	alive	200
bricktown	https://www.bricktownworld.com/	alive	200
bonne gueule	https://www.bonnegueule.fr/	alive	200
bo doir	https://www.bodoir.nl/	alive	200
bottega verde	https://www.bottegaverde.it/	alive	200
bsiee	https://weibo.com/u/7491446051	alive	200
bohovaikai	https://www.bohovaikai.lt/	alive	200
calzeat	https://www.calzeat.com/	alive	200
black moon cosmetics	http://www.blackmooncosmetics.com/	alive	200
bon'a parte	https://www.bonaparteshop.com/	alive	200
becksöndergaard	https://www.becksondergaard.com/	alive	200
bejou	https://bejou.co/	alive	200
briggs&riley	https://www.briggs-riley.com/	alive	200
brandit	https://www.brandit-wear.com/	alive	200
caduné	http://cadune.jp/	alive	200
bobo global	https://boboglobal.com/	alive	200
brandtex	https://www.brandtex.dk/	tls-error	CERT_HAS_EXPIRED
beauty pie	https://www.beautypie.com/	alive	200
brow art 23	https://browart23.com/	alive	200
alicia audrey	https://aliciaaudreycollection.com/	alive	200
bewildher fitwear	https://www.bewildher.com/	alive	200
boldwill	https://www.boldwill.com/?oid=266&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bréal	https://www.breal.net/	blocked	403
bonton	https://www.bonton.fr/	alive	200
berluti	http://www.berluti.com/	blocked	403
belk	https://www.belk.com/	alive	200
beales	https://www.beales.co.uk/	alive	200
brow bandit	http://browbandit.com/	alive	200
brilleland	https://www.brilleland.no/	alive	200
camel	https://www.camel.com.cn/	dns-dead	no A/AAAA @1.1.1.1
bric-a-brac	https://www.bric-a-brac.se/	alive	200
canadian classics	https://www.canadianclassics.it/	alive	200
bugatti	https://www.bugatti-fashion.com/	alive	200
beira	https://beira.scot/	alive	200
benefit cosmetics	https://www.benefitcosmetics.com/	blocked	403
boma	https://www.bomajewelry.com/	alive	200
baleaf	https://www.baleaf.com/	alive	200
blonde gone rogue	https://blondegonerogue.com/	alive	200
bombon spain	https://bombonspain.com/	alive	200
boob	https://www.boobdesign.com/	alive	200
bohempia	https://bohempia.com/	alive	200
casall	https://www.casall.com/	alive	200
bhldn	http://www.bhldn.com/	blocked	403
buffout	https://buffout.life/	alive	200
buckle& seam	https://buckleandseam.com/	alive	200
bare all	http://www.bareallsoaps.com/	alive	200
cardani	https://www.headcovers.com/cardani/	blocked	403
brunello cucinelli	https://www.brunellocucinelli.com/	alive	200
benedetta bruzziches	https://benedettabruzziches.com/	alive	200
bikini hut bali	https://bikinihutbali.com/	alive	200
besson shoes	https://www.besson-shoes.com/	blocked	403
cape horn	https://www.capehorn.it/	alive	200
boomba	https://getboomba.com/	alive	200
bulova watch company	http://www.bulova.com/	alive	200
bootlegger	https://www.bootlegger.com/	alive	200
bluemint	https://www.bluemint.com/	alive	200
bh dermcenter	https://losangelesbrands.com/collections/bh-dermcenter-skincare/	alive	200
body wild	https://www.gunze.jp/bodywild/	alive	200
beautystat cosmetics	https://beautystat.com/	alive	200
boragio	https://www.boragio.nl/	http-dead	402
cato corporation	https://www.catofashions.com/	blocked	403
bushman	https://bushman.cz/	alive	200
by elleven	https://www.byelleven.co.uk/	alive	200
brndwrks	https://www.brndwrks.eu/	alive	200
boadicea the victorious	https://boadiceaperfume.com/	alive	200
