nom	site	bucket	detail
cotton on kids	https://cottonon.com/AU/cottononkids	net-error	ENOTFOUND
clarks	https://clarks.in/	alive	200
chicor	https://chicor.com/main	net-error	ENOTFOUND
cedar & sage	http://uppercanadasoap.com/	net-error	ENOTFOUND
cerruti 1881	https://www.cerruti.com/	net-error	ENOTFOUND
cappellificio fiorentino	http://www.cappellificiofiorentino.it/?lang=en%3Futm_source%3DGoodOnYou+App	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
club champion	https://clubchampion.com/	blocked	403
castle baths anna	http://www.castlebaths.com/	blocked	403
chelsea peers	https://www.chelseapeersnyc.com/	net-error	ENOTFOUND
coco d'este	https://www.cocodeste.com/	net-error	ENOTFOUND
d'zzit	https://www.dazzle-fashion.com/	net-error	ENOTFOUND
casual friday	https://www.casual-friday.eu/	alive	200
coco shop	https://cocoshopwi.com/	net-error	ENOTFOUND
da beauty with jacalyn rae	https://donnysangel.com/pages/da-beauty-with-jacalyn-rae	net-error	ENOTFOUND
café coton	https://www.cafecoton.fr/	net-error	ECONNREFUSED
budgy smuggler	https://budgysmuggler.com.au/	alive	200
colorado threads	https://coloradothreads.com/	net-error	ENOTFOUND
cerruti	https://www.cerruti.com/	net-error	ENOTFOUND
dressterior	https://store.world.co.jp/s/brand/dressterior/	net-error	ENOTFOUND
chatelles	https://www.mychatelles.com/	alive	200
denina mártin collection	https://shop.deninamartin.com/	net-error	ENOTFOUND
comma	https://www.comma-store.eu/	net-error	ENOTFOUND
desmond & dempsey	https://desmondanddempsey.com/	net-error	ENOTFOUND
cia do terno	https://www.ciadoterno.com.br/	net-error	ENOTFOUND
dakine	https://www.dakine.com/	alive	200
cultureopolis	https://cultureopolis.com/	net-error	ENOTFOUND
corrente	https://www.akarshoes.com/	alive	200
dame perfumery	https://dameperfumery.com/	alive	200
danskin	https://www.danskin.com/	net-error	ENOTFOUND
dana rebecca designs	https://www.danarebeccadesigns.com/	alive	200
ch!iii	https://chiiiibag.com/	net-error	ENOTFOUND
claudia firenze	https://claudiafirenze.com/	net-error	ENOTFOUND
butcher of blue	https://www.butcherofblue.com/	net-error	ENOTFOUND
doughnut	https://www.doughnutofficial.co.uk/	net-error	ENOTFOUND
earth creations	https://www.earthcreations.net/	dns-flaky	timeout/servfail on both
bosa bodrum sandals	https://www.bodrumsandals.com/	http-dead	402
dj dutchjeans	https://www.vangenniptextiles.com/	net-error	ENOTFOUND
chow tai fook	https://www.chowtaifook.com/	alive	200
chancechance	http://chancechance.co.kr/index.html	alive	200
colours & beauty	https://coloursandbeauty.it/	net-error	ENOTFOUND
corkhouse	https://corkhouse.com/	net-error	ENOTFOUND
claire's	https://www.claires.com/us/	net-error	ENOTFOUND
chambre	https://www.shimamura.gr.jp/chambre/	alive	200
dawn denim	https://www.dawndenim.com/	net-error	ENOTFOUND
dharma bums	https://www.dharmabums.com.au/	net-error	ENOTFOUND
dermatouch	https://homespacollection.com/	net-error	ENOTFOUND
conbipel	https://www.conbipel.com/	alive	200
christine valmy inc.	https://www.christinevalmy.com/	net-error	ENOTFOUND
erbaviva	http://www.erbaviva.com/	alive	200
delvene cockatoo-collins	https://cockatoocollins.com/	alive	200
devane beauty	http://devanebeauty.com/	net-error	ENOTFOUND
canadian tire	https://www.canadiantire.ca/	net-error	ENOTFOUND
doctor optic	https://doctoroptic.cz/	alive	200
colors of california	https://www.colorsofcalifornia.it/	net-error	ENOTFOUND
depalma workwear	https://depalmaworkwear.se/	alive	200
crickit	http://www.crickit.de/	net-error	ENOTFOUND
cubavera	https://www.cubavera.com/	net-error	ENOTFOUND
demellier	https://www.demellierlondon.com/	net-error	ENOTFOUND
de la terre skincare	http://www.delaterreskincare.com/	alive	200
citizens humanity	https://www.citizensofhumanity.com/	net-error	ENOTFOUND
champs sports	https://www.champssports.com/	alive	200
costes	https://www.costesfashion.com/	net-error	ENOTFOUND
cashmere junkies	https://cashmerejunkies.com/	net-error	ENOTFOUND
bylima	https://bylima.nl/	net-error	ENOTFOUND
cohen's fashion optical	https://www.cohensfashionoptical.com/	net-error	ENOTFOUND
cardon	https://cardon.com.ar/	net-error	ENOTFOUND
coalatree	https://coalatree.com/	net-error	ENOTFOUND
constance (shoes brand)	https://www.constance.com.br/	net-error	ENOTFOUND
cocokind	https://www.cocokind.com/	alive	200
d’amante	https://www.kronoshop.com/en	net-error	ENOTFOUND
cutler & gross	https://www.cutlerandgross.com/	net-error	ENOTFOUND
eit swim	https://eitswim.com/think-eco/	alive	200
cristina castañer	https://www.cristinacastaner.com/	alive	200
davi nails	https://davinails.com/	alive	200
davidoff	http://davidoff.com/age-gate	net-error	ENOTFOUND
claq	https://claq.it/	alive	200
comfy copenhagen	https://www.comfycopenhagen.com/	net-error	ENOTFOUND
dear  klairs	https://www.klairs.com/	net-error	ENOTFOUND
club voltaire	https://www.fashionhouse-donnamaria.nl/	net-error	ENOTFOUND
curology	http://www.curology.com/	net-error	ENOTFOUND
designs by olivia grey	http://www.designsbyoliviagrey.com/	alive	200
coccinelle	https://www.coccinelle.com/	alive	200
dockers by gerli	https://www.dockersbygerli.de/	alive	200
denham the jeanmaker	https://www.denhamthejeanmaker.com/	net-error	ENOTFOUND
cinema club	https://www.honeys-onlineshop.com/shop/b/b02/	alive	200
daybird	https://daybird.co/	net-error	ENOTFOUND
davids	http://davids-usa.com/	alive	200
envie de fraise	https://www.enviedefraise.com/	blocked	403
dēawy	http://www.deawy.com/	alive	200
drivemebikini	https://www.drivemebikini.com/	net-error	ENOTFOUND
dermalogica	http://www.dermalogica.com/	alive	200
edward armah	https://www.edwardarmah.com/	net-error	ENOTFOUND
conscious the label	https://www.consciousthelabel.com/	net-error	ENOTFOUND
cooph	https://store.cooph.com/	net-error	ENOTFOUND
chi	https://chi.com/	alive	200
elcove	https://elcove.co/	net-error	ENOTFOUND
coogi	http://www.coogi.com/	net-error	ENOTFOUND
duno	https://www.d-duno.it/	alive	200
castart	https://www.castartclothing.com/	net-error	ENOTFOUND
danish endurance	https://danishendurance.com/	net-error	ENOTFOUND
elkie + co.	https://elkieco.com/	net-error	ENOTFOUND
davida cashmere	https://www.davida.se/	net-error	ENOTFOUND
cosmic drifters	https://cosmicdrifters.com/	alive	200
cloe cassandro	https://www.cloecassandro.com/	http-dead	404
delma	https://www.delma.ch/	net-error	ENOTFOUND
draper james	https://draperjames.com/	net-error	ENOTFOUND
duret paris	https://www.duret-paris.com/	net-error	ENOTFOUND
doré	https://wearedore.com/	net-error	ENOTFOUND
dr. sheffield's original toothpaste	https://www.drsheffieldsnaturals.com/	alive	200
chris cayne	https://www.chriscayne.com/	net-error	ENOTFOUND
circle creations	https://circlecreations.net/	alive	200
daiwa pier39	https://daiwapier39.jp/	net-error	ENOTFOUND
cayler & sons	https://www.caylerandsons.com/	net-error	ENOTFOUND
carnival glam hub	https://www.carnivalglamhub.com/	net-error	ENOTFOUND
brown angel pain butter	https://thebrownangel.com/	alive	200
diega	https://www.diega.fr/	net-error	ENOTFOUND
desavery	http://www.desavery.co/	net-error	ENOTFOUND
donders 1860	https://donders1860.com/	alive	200
dr. bronner's	https://www.drbronner.com/	alive	200
delpozo	https://www.delpozo.com/en/	net-error	ENOTFOUND
darily	https://darily-underwear.pl/	dns-flaky	timeout/servfail on both
engbers	https://www.engbers.com/	net-error	ENOTFOUND
carando	https://www.carando.es/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
doris streich	https://www.dorisstreich.de/	alive	200
dauphinette	https://www.dauphinette.com/	alive	200
deiji studios	https://deijistudios.com/	alive	200
corneliani	https://www.corneliani.com/	net-error	ENOTFOUND
eberhard & co.	http://www.eberhard-co-watches.ch/en/	net-error	ENOTFOUND
cyell	https://www.cyell.com/	alive	200
emilio adani	https://www.emilioadani.com/	alive	200
derdiedas	https://www.derdiedas.de/	alive	200
chemist confessions inc.	http://www.chemistconfessions.com/	net-error	ENOTFOUND
diemonde	https://diemonde.com/	alive	200
cuup	https://shopcuup.com/	http-dead	433
dariadéh	https://dariadeh.com/	alive	200
cream-clothing	https://www.cream-clothing.com/	alive	200
ecko unltd	https://www.ecko.com/	net-error	ENOTFOUND
dyspnea	https://dyspnea.com.au/	alive	200
česká oční optika holding	https://www.orangeoptik.cz/	net-error	ENOTFOUND
diamanti per tutti	https://www.diamantipertutti.com/	net-error	ENOTFOUND
clearspf	http://www.clearspf.com/	net-error	ENOTFOUND
de la vali	https://delavali.com/	net-error	ENOTFOUND
couper et coudre	https://couperetcoudre.com/collections/bags	net-error	ENOTFOUND
devred	https://www.devred.com/	net-error	ENOTFOUND
ck calvin klein	http://www.ck.com/ck/watchesjewelry.aspx	net-error	ENOTFOUND
destination maternity	https://www.destinationmaternity.com/	net-error	ENOTFOUND
clae	https://www.clae.com/	alive	200
davut kültür studios	https://www.davutkulturstudios.com/	net-error	ENOTFOUND
đak	https://www.djaksport.ba/	blocked	403
erdos	https://en.erdos.cn/	net-error	ENOTFOUND
delvaux createur	http://www.delvaux.com/	alive	200
deichmann	https://www.deichmann.com/	alive	200
darn good yarn	https://www.darngoodyarn.com/	alive	200
elsewhere	https://www.elsewherefashion.com/	net-error	ENOTFOUND
crime london	https://www.crimelondon.com/	net-error	ENOTFOUND
desti saint	https://destisaint.com/	net-error	ENOTFOUND
e. gluck corporation	http://www.armitron.com/	alive	200
dndgel	https://dndgel.com/	alive	200
castelijn& beerens	https://www.castelijnenbeerens.com/	net-error	ENOTFOUND
de prati	http://www.deprati.com.ec/	net-error	ENOTFOUND
chorus supernatural	http://www.chorussupernatural.com/	net-error	ENOTFOUND
defacto	https://www.defacto.com.tr/	alive	200
culture	https://www.culture-fashion.com/	alive	200
digel	https://www.digel.de/	net-error	ENOTFOUND
derek lam 10 crosby	https://www.dereklam.com/	alive	200
ca'shott	https://www.cashott.com/	net-error	ENOTFOUND
earth kiss	http://www.loveearthkiss.com/	net-error	ENOTFOUND
ceceba	https://www.ceceba.com/	net-error	ENOTFOUND
crazy rumors	http://crazyrumors.com/	net-error	ENOTFOUND
briju	https://www.briju.pl/	net-error	ENOTFOUND
cuplé	https://www.cuple.com/	net-error	ENOTFOUND
caryl baker visage	https://carylbakervisage.com/	alive	200
cpl1953	http://www.centropel.com/	net-error	ENOTFOUND
eiger	https://eigeradventure.com/	net-error	ENOTFOUND
comme ca	https://www.fivefoxes.co.jp/brand/comme-ca-men.html	net-error	ENOTFOUND
clements ribeiro	https://www.clementsribeiro.com/	http-dead	402
dharmacrafts	https://dharmacrafts.com/	net-error	ENOTFOUND
cult+king	https://cultandking.com/	alive	200
cliganic	https://www.cliganic.com/	alive	200
cilveti	https://www.joyeriacilveti.com/	net-error	ENOTFOUND
chipmunks	https://www.chipmunksfootwear.co.uk/	net-error	ENOTFOUND
dose of colors	http://doseofcolors.com/	net-error	ENOTFOUND
dedoles	https://www.dedoles.sk/	net-error	ENOTFOUND
edie parker	https://edie-parker.com/	net-error	ENOTFOUND
dr.hc	https://drhc-cosmetics.com/	alive	200
ecopeaco.	https://ecopeaco.com/	alive	200
duty free americas	https://dutyfreeamericas.com/	blocked	403
dome beauty	http://www.domebeauty.com/	net-error	ENOTFOUND
descente	https://www.descente.com/	alive	200
chateau de suz	http://chateaudesuz.com/	alive	200
converse	https://www.converse.com/	alive	200
devons jewelers	https://www.devonsjewelers.com/	net-error	ENOTFOUND
dirts	https://www.dirts.eu/	alive	200
cos	https://www.cos.com/	blocked	403
dale of norway	https://www.daleofnorway.com/	alive	200
ctwlk.	https://www.ctwlk.eu/	alive	200
cup of joe (coj) denim	https://www.cojdenim.com/	net-error	ENOTFOUND
classic all blacks	https://blacks-legend.com/	alive	200
coco & kandy	https://cocoandkandy.com/?oid=292&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
dear kate	https://www.dearkates.com/	net-error	ENOTFOUND
dynafit	https://www.dynafit.com/	net-error	ENOTFOUND
buildabagg	https://buildabagg.com/	http-dead	402
colorphlex	https://colorphlex.com/shop/	net-error	ENOTFOUND
by garment makers	https://www.bygarmentmakers.com/	alive	200
cécile jeffrey	https://www.cecilejeffrey.com/	alive	200
edmonds.love	https://edmonds.love/	alive	200
due.	https://duefashion.com/	net-error	ENOTFOUND
danefae	https://www.danefae.dk/	net-error	ENOTFOUND
dfg 1924	https://dfg1924.it/	alive	200
dobell	https://www.dobell.com/	alive	200
ecmile	https://ecmile.shop/	net-error	ENOTFOUND
earth and body wise	http://www.earthbodywise.com/	net-error	ENOTFOUND
cactus plant flea market	https://cactusplantfleamarket.com/	alive	200
calton brown	https://www.caltonbrown.store/	http-dead	402
doc & glo	http://www.docandglo.com/	net-error	ENOTFOUND
claudia li	https://claudia-li.com/	alive	200
dolce vita	https://www.dolcevita.com/	net-error	ENOTFOUND
chella	http://www.chella.com/	net-error	ENOTFOUND
contém1g	http://www.contem1g.com.br/	net-error	ENOTFOUND
dermatologist's choice skincare	http://www.dermchoice.com/	net-error	ENOTFOUND
daquini	https://daquini.com/	net-error	ENOTFOUND
dionis goat milk skincare	https://www.dionisgmskincare.com/	net-error	ENOTFOUND
cycleur de luxe	https://www.cycleurdeluxe.com/	alive	200
carson's	http://www.carsons.com/	alive	200
daimaru shinsaibashi	https://www.daimaru.co.jp/shinsaibashi/	net-error	ENOTFOUND
consenso	https://www.consensobrand.it/	alive	200
de osu	https://www.deosushoes.com/	alive	200
dora larsen	https://doralarsen.com/	net-error	ENOTFOUND
coût de la liberté	https://coutdelaliberte.com/	alive	200
colours & sons	https://www.coloursandsons.com/	alive	200
calzoleria tescana	https://calzoleriatoscana.com/en/	net-error	ENOTFOUND
deux visions	https://deux-visions.com/	net-error	ENOTFOUND
couch	https://www.couchguitarstraps.com/	alive	307
continent clothing	https://continentclothing.com/	alive	200
decadent	https://www.decadentcopenhagen.com/	alive	200
clmx	http://www.intagram.com/	net-error	ENOTFOUND
coco verdure	http://cocoverdure.com/	net-error	ENOTFOUND
elizabeth mott	http://elizabethmott.com/	net-error	ENOTFOUND
dea kudibal	https://www.deakudibal.dk/	net-error	ENOTFOUND
f.a.st by nisim	http://fasthaircare.com/	net-error	ENOTFOUND
e5 mode	https://www.e5.be/	net-error	ENOTFOUND
catherine andré	https://www.catherineandre.com/	alive	200
buttertea	https://buttertea.shop/	net-error	ENOTFOUND
drm-lnd	https://drm-lnd.com/	net-error	ENOTFOUND
coachtopia	https://japan.coach.com/shop/coachtopia	net-error	ENOTFOUND
crushed aftercare inc.	http://www.crushedaftercare.com/	net-error	ENOTFOUND
corsia	https://www.corsiaitalia.com/	net-error	ECONNRESET
dreaming in luna	https://dreaminginluna.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
carl f. bucherer	http://www.carl-f-bucherer.com/	alive	200
d'annam	https://dannam.co/	net-error	ENOTFOUND
counter	http://www.counter.com/	net-error	ENOTFOUND
cotton club	https://www.cottonclub.nl/	net-error	ENOTFOUND
curlstate	http://curlstatehair.com/	net-error	ENOTFOUND
dreamers & drifters	https://dreamersanddrifters.com.au/	net-error	ENOTFOUND
consigned	https://www.consigned.co.uk/	net-error	ENOTFOUND
eptm.	https://eptmusa.com/	net-error	ENOTFOUND
duca del cosma	https://www.ducadelcosma.com/	alive	200
comazo	https://www.comazo.de/	alive	200
donnay	https://www.donnay.nl/	net-error	ENOTFOUND
earth divas	https://www.earthdivas.com/	alive	200
cwtch	https://www.urban-research.jp/products/list.php?brand=cwtch	alive	200
desert dyes	https://desertdyes.com/	net-error	ENOTFOUND
cue	https://www.cue.cc/	net-error	ENOTFOUND
carel	https://www.carel.fr/	net-error	ENOTFOUND
dref_by_d	https://drefbyd.com.au/	http-dead	404
castle baths tre'yours	http://www.castlebaths.com/	blocked	403
escada	https://www.escada.com/	alive	200
creed	https://www.creedfragrance.com/	alive	200
ella boutique	https://www.ellaboutique.pl/	alive	200
cresci e perdi	https://crescieperdi.com/	net-error	ENOTFOUND
chantall	https://www.chantallonline.com/	alive	200
bossini.x	https://www.bossinix.cn/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
dannijo	https://dannijo.com/	alive	200
corem	https://thecorem.com/	net-error	ENOTFOUND
dare fashion	https://darefashionusa.com/	net-error	ENOTFOUND
contradictions in ilk	https://www.ilkperfume.com/	net-error	ENOTFOUND
espectone	https://espectone.com/	alive	200
cornelia webb	https://corneliawebb.com/	alive	200
eleventy	https://www.eleventymilano.it/	net-error	ENOTFOUND
daily sports	https://www.dailysports.com/	net-error	ENOTFOUND
collection genesis	https://www.collectiongenesis.com/	net-error	ENOTFOUND
creenstone	https://www.creenstone.com/	net-error	ENOTFOUND
din sko	https://feetfirst.se/dinsko	net-error	ENOTFOUND
famecoco	http://www.famecoco.com/	net-error	UND_ERR_CONNECT_TIMEOUT
duna	https://duna.ua/	alive	200
designer brands	https://www.dsw.com/	net-error	ENOTFOUND
feratt	https://feratt.cz/	net-error	ENOTFOUND
dunham's sports	https://www.dunhamssports.com/	blocked	403
edge of ember	https://edgeofember.com/	net-error	ENOTFOUND
dulce nail sprinkles	http://www.dulcenailsprinkles.com/	net-error	ENOTFOUND
eleanna katsira	https://eleannakatsira.com/eshop/	alive	200
elmas phil	https://www.elmasphil.it/	net-error	ENOTFOUND
etnies	https://etnies.com/	net-error	ENOTFOUND
d’etoiles casiopé	https://www.detoilescasiope.com/	net-error	ENOTFOUND
damat	https://damat.ps/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
elais oils	http://www.elaisoils.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
cortefiel	https://cortefiel.com/	net-error	ENOTFOUND
dasmarca hats	https://www.dasmarca.co.uk/	net-error	ENOTFOUND
dreffa	http://www.dreffa.com/	timeout	
elomi	https://www.elomilingerie.com/	alive	200
custommade	https://www.custommade.dk/	alive	200
dr. lift	https://homespacollection.com/	net-error	ENOTFOUND
el palacio de hierro	http://www.elpalaciodehierro.com/	net-error	ENOTFOUND
cotton on body	https://cottonon.com/AU/cottononbody	alive	200
element brooklyn	https://www.elementbrooklyn.com/	net-error	ENOTFOUND
dr. scholl's	https://www.drscholls.com/	alive	200
curl cardio	http://curlcardio.com/	net-error	ENOTFOUND
claudia dean world	https://claudiadeanworld.com/	net-error	ENOTFOUND
d/luca los angeles	https://www.d-luca.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
cyrillus	https://www.cyrillus.fr/	net-error	ENOTFOUND
earthdye	https://www.earthdye.com/	net-error	ENOTFOUND
ekonika	https://ekonika.ru/	blocked	401
cholewiński	https://cholewinski.com/	net-error	ENOTFOUND
dai moda	https://shopdai.daimoda.com/	alive	200
diane higgins skincare	http://dianehiggins.com/	net-error	ENOTFOUND
charli cohen	https://charli-cohen.com/	alive	200
discovery clothing company	https://www.discoveryclothing.com/	alive	200
cross jeans	https://www.crossjeans.de/	net-error	ENOTFOUND
dare to roam	https://daretoroam.com/	net-error	ENOTFOUND
dolce crudo	https://chasehaul.com/collections/dolce-crudo	alive	200
faherty	https://fahertybrand.com/	alive	200
fashion for two	https://www.fashionfortwo.shop/el/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
dressmann	https://dressmann.com/	blocked	403
dogo	https://www.dogostore.com/	net-error	ENOTFOUND
duer	https://shopduer.com/	net-error	ENOTFOUND
edgars	https://edgars.co.za/	net-error	ENOTFOUND
einstein newton	https://www.einstein-newton.de/	alive	200
eliurpi	https://www.eliurpi.com/	net-error	ENOTFOUND
costume privé paris	https://www.costume-prive-paris.com/	net-error	ENOTFOUND
deuter	https://www.deuter.com/	net-error	ENOTFOUND
dollcake skincare	http://www.dollcakeskincare.com/	net-error	ENOTFOUND
christine laure	https://www.christine-laure.fr/	net-error	ENOTFOUND
e.l.v. denim	https://elvdenim.com/?oid=269&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
dosé lab	https://doselab.ch/	net-error	ENOTFOUND
dealbodies	https://dealbodies.com/	net-error	ENOTFOUND
dwell and slumber	https://dwellandslumber.com/	net-error	ENOTFOUND
deinde	http://deinde.com/	net-error	ENOTFOUND
decoy since 1981	https://www.crossplus.jp/shop/decoy/	blocked	403
evolved by nature	https://skincare.evolvedbynature.com/	alive	200
em’z blendz soap co.	http://emzblendz.com/	net-error	ENOTFOUND
designers remix	https://designersremix.com/	net-error	ENOTFOUND
evén	https://even-online.com/	alive	200
dinh van	https://www.dinhvan.com/	net-error	ENOTFOUND
ewers	https://www.ewers-struempfe.de/	alive	200
doppelgänger	https://www.doppelganger.it/	net-error	ENOTFOUND
dk company	http://www.dkcompany.dk/	net-error	ENOTFOUND
cocosolis	https://cocosolis.com/de/	net-error	ENOTFOUND
equipment	https://www.equipmentfr.com/	alive	200
eau de mélisse des carmes	https://eaudemelisse.com/	net-error	ENOTFOUND
devotion twins	https://www.devotion.gr/	alive	200
circles and cycles	http://www.circlesandcyclesalchemy.com/	net-error	ENOTFOUND
deadsoxy	https://deadsoxy.com/	alive	200
canopy verde	https://www.canopyverde.com/	net-error	ENOTFOUND
earthley wellness	http://www.earthley.com/	net-error	ENOTFOUND
dr. denim	https://www.drdenim.com/	alive	200
deni cler milano	https://denicler.eu/	net-error	ENOTFOUND
denoir cosmetics	http://denoircosmetics.com/	net-error	ENOTFOUND
dr. eddie's facial fortress	https://facialfortress.com/	net-error	ENOTFOUND
eberjey	https://eberjey.com/	alive	200
elvine	http://www.elvine.se/	net-error	ENOTFOUND
elodie's naturals	https://elodiesnaturals.com/	alive	200
django & juliette	https://www.djangoandjuliette.com.au/	net-error	ENOTFOUND
each other	https://www.each-other.com/en/	net-error	ENOTFOUND
feners	https://feners.com/	alive	200
ebel	http://www.ebel.com/	blocked	403
cycleing	https://cycleing.stores.jp/	net-error	ENOTFOUND
evisu	https://www.evisu.com/	net-error	ENOTFOUND
ecoright	https://www.ecoright.com/	net-error	ENOTFOUND
émoi émoi	https://en.emoi-emoi.com/	net-error	ENOTFOUND
dockers	https://www.dockers.com/	net-error	ENOTFOUND
cleverman	https://becleverman.com/	alive	200
eight & bob	https://usa.eightandbob.com/	alive	200
casas	https://www.casasclub.com/en	alive	200
fina garcia	https://finagarcia.com/	net-error	ENOTFOUND
demeter fragrance library	http://www.demeterfragrance.com/	net-error	ENOTFOUND
double dutchess	https://www.doubledutchesspolish.com/	net-error	ENOTFOUND
desal	https://desal.in/	net-error	ENOTFOUND
emerica	http://emerica.com/	net-error	ENOTFOUND
fokus očná optika	https://fokusoptika.sk/	net-error	ENOTFOUND
damanci®	https://damanci.com/	net-error	ENOTFOUND
elisabetta franchi	https://www.elisabettafranchi.com/	alive	200
craghoppers	https://www.craghoppers.com/	net-error	ENOTFOUND
developer boutique	https://developerboutique.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
coulange	https://coulange1918.com/	net-error	ENOTFOUND
cue jewelry	https://cuejewelry.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
edited	https://www.edited.de/	alive	200
didriksons	https://www.didriksons.com/	net-error	ENOTFOUND
coq en pâte	http://www.coqenpate.com/	net-error	ENOTFOUND
east 29th	http://www.east29th.com/	net-error	ENOTFOUND
dunnock and hinny	http://www.dunnockandhinny.com/	blocked	401
fayettechill	https://www.fayettechill.com/	net-error	ENOTFOUND
dl1961	https://www.dl1961.com/	net-error	ENOTFOUND
etq	https://www.etq-amsterdam.com/	net-error	ENOTFOUND
era watch company	https://www.edox.ch/	net-error	ENOTFOUND
emling	https://www.emling.fr/en/	net-error	ENOTFOUND
elina organics	https://elinaorganics.com/	alive	200
dbe jewels	https://www.dbejewels.com/	http-dead	402
eisenberg paris	http://www.eisenberg.com/	net-error	ENOTFOUND
fob paris	https://www.fob-paris.com/	net-error	ENOTFOUND
e’serdiv	https://eserdiv.com/	alive	200
facetory	https://www.facetory.com/	alive	200
demonia	https://demoniacult.com/	net-error	ENOTFOUND
dr. eddie's happy cappy	https://happycappyshampoo.com/	net-error	ENOTFOUND
dr. sylma	http://www.drsylma.com/	alive	200
comunitymade	https://comunitymade.com/	net-error	ENOTFOUND
dk active	https://www.dkactive.com/?oid=32&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
cognomen	https://cognomen.jp/	net-error	ENOTFOUND
ecozz	https://www.ecozz.com/	net-error	ENOTFOUND
control corrective skincare systems	http://www.controlcorrective.com/	net-error	ENOTFOUND
donni.	https://shopdonni.com/	net-error	ENOTFOUND
dunhill	https://www.dunhill.com/	alive	200
fomin soap	http://fominsoap.com/	net-error	ENOTFOUND
equestrian stockholm	https://equestrianstockholm.com/	net-error	ENOTFOUND
el ganso	https://www.elganso.com/	net-error	ENOTFOUND
eurthlin	https://eurthlin.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
eby	https://shop.join-eby.com/	net-error	ENOTFOUND
fulton	https://walkfulton.com/	net-error	ENOTFOUND
ebbe	https://www.ebbekids.com/	net-error	ENOTFOUND
esprit	https://www.esprit.de/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
dibs	http://www.dibsbeauty.com/	net-error	ENOTFOUND
emoi	https://emoi.fashion/	net-error	ENOTFOUND
esby apparel	https://www.esbyapparel.com/	net-error	ENOTFOUND
ethical earth store	https://ethicalearthstore.com/	alive	200
fiorucci	https://www.fiorucci.com/	net-error	ENOTFOUND
derrick	https://derrick.london/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
fathers & sons	https://www.fatherandsons.fr/	net-error	ENOTFOUND
eah chanie	https://www.aliexpress.com/i/3256808284482327.html?gatewayAdapt=4itemAdapt%3Futm_source%3DGoodOnYou+App	net-error	ENOTFOUND
elena rosenberg	http://www.elenarosenberg.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
ep soak by san francisco salt co	https://epsoak.com/	net-error	ENOTFOUND
ergobag	https://www.ergobag.de/	net-error	ENOTFOUND
d'urban	https://www.d-urban.com/	net-error	ENOTFOUND
editions de parfums frédéric malle	https://www.fredericmalle.com/	net-error	ENOTFOUND
dr. idriss	https://www.dridriss.com/	alive	200
elfs	https://www.elfs.hr/	net-error	ENOTFOUND
el vaquero	https://www.elvaquero.it/	alive	200
closure london	https://www.closurelondon.com/	alive	200
des petits hauts	https://www.despetitshauts.com/	net-error	ENOTFOUND
evan kinori	https://www.evankinori.com/shop	net-error	ENOTFOUND
dr. alkaitis organics  llc	http://alkaitis.com/	alive	200
eli 1957	https://eli1957.com/	alive	200
fairy tales hair care	http://fairytaleshaircare.com/	net-error	ENOTFOUND
factorie	https://www.factorie.com.au/	net-error	ENOTFOUND
by rosie jane	http://www.byrosiejane.com/	alive	200
finny rute	http://www.finnyrute.co/	alive	200
ella k parfums	https://www.ellakparfums.com/	net-error	ENOTFOUND
dwrs label	http://www.dwrslabel.com/	net-error	ENOTFOUND
father & sons	http://www.fatherandsons.fr/	net-error	ENOTFOUND
collection of style	https://cos.com/	blocked	403
dorsu	https://shopdorsu.com/?oid=69&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
everneat	https://everneat.co/	alive	200
esas nyc	http://www.esasnyc.com/	net-error	ENOTFOUND
esthetic health	https://www.esthetichealth.be/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
domiamia	https://domiamia.com/	http-dead	402
fur	http://furyou.com/	net-error	ENOTFOUND
decadent copenhagen	https://www.decadentcopenhagen.dk/	net-error	ENOTFOUND
ellastiek	https://ellastiek.com/	alive	200
dick's house of sport	https://www.dickssportinggoods.com/s/houseofsport	net-error	ENOTFOUND
donsje	https://www.donsje.com/	net-error	ENOTFOUND
cotopaxi	https://www.cotopaxi.com/	alive	200
dr.kong	https://www.dr-kong.com.hk/	net-error	ENOTFOUND
frankie and coco pdx	https://frankieandcocopdx.com/	alive	200
comme des garçons	https://www.comme-des-garcons.com/	net-error	ENOTFOUND
